subid,gender,age,language,trial.num,context.condition,item,trial.type,response,coding
p80,M,25,English,2,0,balloons,nothing,nothing in her hand,nothing
p80,M,25,English,3,2,guitars,nothing,a green shirt,color
p80,M,25,English,4,2,ice cream cones,item,an orange shirt,color
p80,M,25,English,5,0,cakes,item,two cakes,noun
p80,M,25,English,6,1,donuts,nothing,a purple shirt,color
p80,M,25,English,7,0,crayons,nothing,a red shirt,color
p80,M,25,English,8,0,flowers,nothing,a red shirt,color
p80,M,25,English,9,1,umbrellas,item,a red shirt,color
p80,M,25,English,10,0,cookies,item,two cookies,noun
p80,M,25,English,11,2,bananas,nothing,a red shirt,color
p80,M,25,English,12,1,scissors,nothing,dark brown hair,color
p80,M,25,English,13,2,shovels,item,a yellow shirt,color
p80,M,25,English,14,3,plants,item,orange hair,color
p80,M,25,English,15,0,daisies,nothing,an orange shirt,color
p80,M,25,English,16,3,buckets,nothing,no buckets,no
p80,M,25,English,17,1,bows,nothing,a yellow dress,color
p80,M,25,English,18,3,cats,item,a blue shirt,color
p80,M,25,English,19,1,dogs,item,a green shirt,color
p80,M,25,English,20,1,forks,item,a blue shirt,color
p80,M,25,English,21,1,lollipops,nothing,a blue shirt,color
p80,M,25,English,22,2,apples,item,a blue shirt,color
p80,M,25,English,23,2,fish,item,a light blue shirt,color
p80,M,25,English,24,3,cars,nothing,no carts,no
p80,M,25,English,25,1,purses,item,a purple shirt,color
p80,M,25,English,26,3,phones,item,a pink shirt,color
p80,M,25,English,27,3,presents,nothing,no gifts,no
p80,M,25,English,28,3,keys,item,an orange shirt,color
p80,M,25,English,29,0,mittens,item,gloves,noun
p80,M,25,English,30,3,rainboots,nothing,no boots on,no
p80,M,25,English,31,2,kites,nothing,a green shirt,color
p80,M,25,English,32,2,carrots,nothing,a red shirt,color
p81,M,25,English,1,0,cookies,item,a tray of cookies,noun
p81,M,25,English,2,0,cars,nothing,a green shirt,color
p81,M,25,English,3,2,daisies,item,flowers,noun
p81,M,25,English,4,0,forks,item,forks,noun
p81,M,25,English,5,2,dogs,item,dogs,noun
p81,M,25,English,6,0,pencils,nothing,a red shirt,color
p81,M,25,English,7,3,cakes,nothing,a purple shirt,color
p81,M,25,English,8,3,fish,nothing,shoes,clothing
p81,M,25,English,9,2,balloons,item,balloons,noun
p81,M,25,English,10,3,lollipops,item,candy,noun
p81,M,25,English,11,3,kites,nothing,a green shirt,color
p81,M,25,English,12,3,shovels,item,shovels,noun
p81,M,25,English,13,1,carrots,nothing,right has basket,othernoun
p81,M,25,English,14,3,donuts,item,donuts,noun
p81,M,25,English,15,0,presents,item,gifts,noun
p81,M,25,English,16,0,phones,item,phones,noun
p81,M,25,English,17,2,purses,nothing,a purple shirt,color
p81,M,25,English,18,3,flowers,item,two flowers,noun
p81,M,25,English,19,0,keys,nothing,his hand out,body
p81,M,25,English,20,0,buckets,nothing,shoes on,clothing
p81,M,25,English,21,1,bananas,nothing,blonde hair,color
p81,M,25,English,22,1,guitars,item,two guitars,noun
p81,M,25,English,23,2,scissors,nothing,a shirt,clothing
p81,M,25,English,24,2,mittens,item,a purple dress,color
p81,M,25,English,25,1,apples,item,two apples,noun
p81,M,25,English,26,2,plants,nothing,orange hair,color
p81,M,25,English,27,1,umbrellas,nothing,black hair,color
p81,M,25,English,28,3,crayons,nothing,a red shirt,color
p81,M,25,English,29,2,ice cream cones,nothing,black hair,color
p81,M,25,English,30,1,cats,item,blonde hair,color
p81,M,25,English,31,1,bows,item,a yellow dress,color
p81,M,25,English,32,1,rainboots,nothing,dark brown hair,color
p82,M,55,english,1,0,carrots,item,carrots in her basket.,noun
p82,M,55,english,2,0,bananas,nothing,blond hair.,color
p82,M,55,english,3,3,rainboots,nothing,bare feet.,body
p82,M,55,english,4,0,crayons,nothing,a red shirt.,color
p82,M,55,english,5,0,forks,item,2 forks.,noun
p82,M,55,english,6,3,plants,item,a blue shirt.,color
p82,M,55,english,7,3,bows,item,a yellow dress,color
p82,M,55,english,8,1,dogs,nothing,a green shirt,color
p82,M,55,english,9,1,balloons,nothing,a green shirt,color
p82,M,55,english,10,2,donuts,item,a purple shirt,color
p82,M,55,english,11,2,shovels,item,a yellow shirt,color
p82,M,55,english,12,3,lollipops,item,a light blue shirt,color
p82,M,55,english,13,3,cakes,nothing,no cakes,no
p82,M,55,english,14,1,flowers,item,an orange shirt,color
p82,M,55,english,15,0,umbrellas,item,2 umbrellas,noun
p82,M,55,english,16,2,keys,nothing,an orange shirt,color
p82,M,55,english,17,2,daisies,item,an orange shirt,color
p82,M,55,english,18,2,cars,item,a green shirt,color
p82,M,55,english,19,1,mittens,nothing,a purple dress,color
p82,M,55,english,20,1,cookies,item,a yellow shirt,color
p82,M,55,english,21,2,fish,nothing,a blue shirt,color
p82,M,55,english,22,3,purses,item,a purple shirt,color
p82,M,55,english,23,3,buckets,nothing,no pails,no
p82,M,55,english,24,0,apples,item,2 apples,noun
p82,M,55,english,25,2,guitars,nothing,a green shirt,color
p82,M,55,english,26,1,kites,item,a green shirt,color
p82,M,55,english,27,0,phones,nothing,a red shirt,color
p82,M,55,english,28,1,presents,nothing,a yellow shirt,color
p82,M,55,english,29,2,ice cream cones,nothing,an orange shirt,color
p82,M,55,english,30,3,pencils,nothing,no pencils,no
p82,M,55,english,31,1,scissors,item,a green shirt,color
p82,M,55,english,32,0,cats,nothing,a green dress,color
p83,M,35,English,1,1,bows,nothing,a yellow dress,color
p83,M,35,English,2,3,mittens,nothing,no mittens,no
p83,M,35,English,3,2,shovels,item,a yellow shirt,color
p83,M,35,English,4,0,bananas,item,bananas,noun
p83,M,35,English,5,0,forks,item,two forks,noun
p83,M,35,English,6,0,cookies,nothing,a yellow shirt,color
p83,M,35,English,7,1,purses,item,a purple shirt,color
p83,M,35,English,8,2,carrots,item,a red shirt,color
p83,M,35,English,9,2,cars,nothing,a green shirt,color
p83,M,35,English,10,3,plants,nothing,a blue shirt,color
p83,M,35,English,11,1,buckets,item,buckets,noun
p83,M,35,English,12,2,dogs,nothing,a green shirt,color
p83,M,35,English,13,1,cakes,nothing,a purple shirt,color
p83,M,35,English,14,3,keys,item,keys,noun
p83,M,35,English,15,0,cats,nothing,a green dress,color
p83,M,35,English,16,3,presents,nothing,a yellow shirt,color
p83,M,35,English,17,3,lollipops,nothing,his hand in the air,body
p83,M,35,English,18,1,fish,item,caught fish,noun
p83,M,35,English,19,2,daisies,nothing,an orange shirt,color
p83,M,35,English,20,3,donuts,item,doughnuts,noun
p83,M,35,English,21,2,crayons,item,crayons,noun
p83,M,35,English,22,3,apples,item,apples,noun
p83,M,35,English,23,3,ice cream cones,item,ice cream cones,noun
p83,M,35,English,24,0,flowers,nothing,an orange shirt,color
p83,M,35,English,25,2,scissors,nothing,a green shirt,color
p83,M,35,English,26,1,rainboots,nothing,bare feet,body
p83,M,35,English,27,2,guitars,item,two guitars,noun
p83,M,35,English,28,1,pencils,nothing,a red shirt,color
p83,M,35,English,29,0,phones,item,two cell phones,noun
p83,M,35,English,30,1,umbrellas,item,umbrellas,noun
p83,M,35,English,31,0,kites,item,two kites,noun
p83,M,35,English,32,0,balloons,nothing,a green shirt,color
p84,F,35,English,1,0,balloons,item,green balloons.,noun
p84,F,35,English,2,2,cats,nothing,a teal dress.,color
p84,F,35,English,3,2,daisies,item,two daisies.,noun
p84,F,35,English,4,1,bananas,nothing,a red shirt.,color
p84,F,35,English,5,2,buckets,nothing,brown hair.,color
p84,F,35,English,6,2,dogs,item,two dogs,noun
p84,F,35,English,7,0,carrots,nothing,a pink headband,color
p84,F,35,English,8,3,keys,item,a set of keys,noun
p84,F,35,English,9,0,cookies,item,a tray with two chocolate chip cookies,noun
p84,F,35,English,10,3,apples,item,two apples in his left hand,noun
p84,F,35,English,11,3,umbrellas,item,two blue and yellow umbrellas,noun
p84,F,35,English,12,0,crayons,item,two blue crayons on the table,noun
p84,F,35,English,13,3,presents,nothing,a yellow shirt and a black skirt,color
p84,F,35,English,14,2,plants,nothing,red hair and white skin,color
p84,F,35,English,15,1,forks,item,two forks in front of him on the table,noun
p84,F,35,English,16,2,bows,nothing,a pretty yellow dress.,color
p84,F,35,English,17,2,donuts,item,two donuts with bright pink frosting,noun
p84,F,35,English,18,0,shovels,nothing,dark hair and skin,body
p84,F,35,English,19,2,scissors,item,two pairs of scisors in her hand,noun
p84,F,35,English,20,1,ice cream cones,nothing,an orange shirt and jeans on,color
p84,F,35,English,21,1,fish,item,two big fish and a pole,noun
p84,F,35,English,22,1,lollipops,nothing,a shirt on that is robin's egg blue,color
p84,F,35,English,23,0,flowers,nothing,a shirt that matches her headband,clothing
p84,F,35,English,24,0,phones,item,two phones in her left hand,noun
p84,F,35,English,25,3,rainboots,item,a pair of teal and yellow rain boots,noun
p84,F,35,English,26,3,mittens,nothing,a purple dress on with long sleves,color
p84,F,35,English,27,3,pencils,nothing,a maroon shirt on,color
p84,F,35,English,28,1,kites,nothing,blond hair,color
p84,F,35,English,29,0,guitars,nothing,a bright green shirt on with a pair of tan shorts,color
p84,F,35,English,30,3,cars,nothing,dark hair and skin,body
p84,F,35,English,31,1,purses,item,two hand bags that are mint green and pink with flowers on the front of them,noun
p84,F,35,English,32,1,cakes,item,two birthday cakes in front of him,noun
p85,F,35,english,1,1,donuts,nothing,a purple shirt,color
p85,F,35,english,2,2,fish,item,a light blue shirt,color
p85,F,35,english,3,2,phones,item,a pink shirt,color
p85,F,35,english,4,3,daisies,nothing,no flowers,no
p85,F,35,english,5,0,cookies,nothing,a yellow shirt,color
p85,F,35,english,6,2,crayons,nothing,a red shirt,color
p85,F,35,english,7,2,mittens,nothing,no mittens,no
p85,F,35,english,8,0,kites,nothing,a green shirt,color
p85,F,35,english,9,3,presents,item,two presents,noun
p85,F,35,english,10,3,bows,item,a yellow dress,color
p85,F,35,english,11,0,umbrellas,nothing,a red shirt,color
p85,F,35,english,12,2,keys,item,keys,noun
p85,F,35,english,13,2,guitars,nothing,no guitars,no
p85,F,35,english,14,3,bananas,nothing,no bananas,no
p85,F,35,english,15,0,cakes,item,cakes,noun
p85,F,35,english,16,0,scissors,item,scissors,noun
p85,F,35,english,17,1,flowers,nothing,an empty basket,empty
p85,F,35,english,18,0,cats,item,cats,noun
p85,F,35,english,19,1,apples,item,two apples,noun
p85,F,35,english,20,2,pencils,nothing,no pencils,no
p85,F,35,english,21,1,carrots,nothing,an empty basket,empty
p85,F,35,english,22,3,ice cream cones,nothing,an orange shirt,color
p85,F,35,english,23,1,cars,item,two cars,noun
p85,F,35,english,24,1,shovels,item,two shovels,noun
p85,F,35,english,25,1,buckets,nothing,a pink dress,color
p85,F,35,english,26,0,lollipops,item,two lolliops,noun
p85,F,35,english,27,0,dogs,nothing,a green shirt,color
p85,F,35,english,28,3,forks,item,two forks,noun
p85,F,35,english,29,3,purses,nothing,no purse,no
p85,F,35,english,30,2,rainboots,item,a dress,clothing
p85,F,35,english,31,1,balloons,item,green balloons,noun
p85,F,35,english,32,3,plants,item,two plants,noun
p86,F,35,english,1,1,cats,nothing,blonde hair,color
p86,F,35,english,2,0,rainboots,nothing,brown hair,color
p86,F,35,english,3,0,bows,item,pink ribbons,noun
p86,F,35,english,4,0,pencils,item,pencils,noun
p86,F,35,english,5,1,forks,item,blue shirt,color
p86,F,35,english,6,0,presents,item,presents,noun
p86,F,35,english,7,3,carrots,item,on pink,color
p86,F,35,english,8,3,buckets,nothing,no buckets,no
p86,F,35,english,9,1,flowers,nothing,on orange,color
p86,F,35,english,10,0,guitars,item,guitars,noun
p86,F,35,english,11,1,plants,nothing,on blue,color
p86,F,35,english,12,2,purses,nothing,blonde hair,color
p86,F,35,english,13,2,crayons,item,on red,color
p86,F,35,english,14,3,kites,item,on green,color
p86,F,35,english,15,2,bananas,nothing,on red,color
p86,F,35,english,16,2,donuts,nothing,on purple,color
p86,F,35,english,17,1,dogs,item,on green,color
p86,F,35,english,18,2,apples,item,on blue,color
p86,F,35,english,19,2,umbrellas,nothing,on red,color
p86,F,35,english,20,1,ice cream cones,item,on orange,color
p86,F,35,english,21,0,fish,nothing,on light blue,color
p86,F,35,english,22,3,cakes,nothing,nothing,nothing
p86,F,35,english,23,3,keys,nothing,nothing,nothing
p86,F,35,english,24,2,balloons,item,green,color
p86,F,35,english,25,1,lollipops,nothing,a blue shirt,color
p86,F,35,english,26,3,mittens,item,a purple dress,color
p86,F,35,english,27,3,daisies,nothing,nothing,nothing
p86,F,35,english,28,3,phones,item,on red,color
p86,F,35,english,29,1,scissors,item,on green,color
p86,F,35,english,30,0,shovels,nothing,on yellow,color
p86,F,35,english,31,2,cookies,item,on yellow,color
p86,F,35,english,32,0,cars,nothing,on green,color
p87,M,35,English,1,0,forks,item,two forks,noun
p87,M,35,English,2,2,cats,item,two cats,noun
p87,M,35,English,3,3,fish,nothing,no fish,no
p87,M,35,English,4,0,bananas,nothing,a red shirt,color
p87,M,35,English,5,2,mittens,item,blue mittens,noun
p87,M,35,English,6,3,umbrellas,item,two umbrellas,noun
p87,M,35,English,7,0,cakes,item,cakes,noun
p87,M,35,English,8,3,buckets,item,green buckets,noun
p87,M,35,English,9,3,lollipops,nothing,no lolipops,no
p87,M,35,English,10,1,ice cream cones,nothing,no icecream,no
p87,M,35,English,11,0,bows,nothing,nappy hair,body
p87,M,35,English,12,1,phones,item,two phones,noun
p87,M,35,English,13,3,daisies,nothing,no flowers,no
p87,M,35,English,14,3,apples,item,two apples,noun
p87,M,35,English,15,2,plants,nothing,no plants,no
p87,M,35,English,16,2,cookies,nothing,an empty platter,empty
p87,M,35,English,17,1,guitars,nothing,a greeh shirt,color
p87,M,35,English,18,1,carrots,nothing,brown pants,color
p87,M,35,English,19,2,purses,nothing,no bags,no
p87,M,35,English,20,0,donuts,item,two donuts,noun
p87,M,35,English,21,3,shovels,nothing,no shovel,no
p87,M,35,English,22,0,flowers,item,a basket,othernoun
p87,M,35,English,23,1,kites,nothing,blonde hair,color
p87,M,35,English,24,1,crayons,item,a red shirt,color
p87,M,35,English,25,1,balloons,item,balloons,noun
p87,M,35,English,26,2,cars,item,red cars,noun
p87,M,35,English,27,1,pencils,item,two pencils,noun
p87,M,35,English,28,3,presents,item,gifts,noun
p87,M,35,English,29,0,rainboots,nothing,no shoes,no
p87,M,35,English,30,0,dogs,nothing,no socks,no
p87,M,35,English,31,2,keys,nothing,no keys,no
p87,M,35,English,32,2,scissors,item,two scissors,noun
p88,F,65,English,1,0,forks,nothing,on a blue shirt,color
p88,F,65,English,2,2,dogs,item,on a green shirt.,color
p88,F,65,English,3,0,keys,nothing,on a orange shirt,color
p88,F,65,English,4,2,buckets,item,on a pink dress,color
p88,F,65,English,5,2,cakes,item,on a purple shirt,color
p88,F,65,English,6,1,plants,nothing,on a blue shirt and orange hair,color
p88,F,65,English,7,1,mittens,nothing,on a purple dress,color
p88,F,65,English,8,3,pencils,nothing,on a burgundy shirt,color
p88,F,65,English,9,1,umbrellas,nothing,on a red shirt,color
p88,F,65,English,10,2,rainboots,nothing,on a green dress and no shoes or boots,no
p88,F,65,English,11,1,scissors,nothing,on a green shirt,color
p88,F,65,English,12,2,shovels,nothing,on  yellow shirt,color
p88,F,65,English,13,3,phones,nothing,on a melon shirt and is not holding any cell phones,not
p88,F,65,English,14,3,kites,item,on a green shirt and has blond hair,color
p88,F,65,English,15,1,donuts,item,on a lilac shirt and has 2 doughnuts,color
p88,F,65,English,16,0,presents,nothing,on a yellow shirt and has dark brown hair,color
p88,F,65,English,17,1,ice cream cones,item,on an orange shirt and is holding two strawberry ice cream cones,noun
p88,F,65,English,18,2,fish,nothing,on a blue shirt and did not catch any fish,not
p88,F,65,English,19,3,guitars,nothing,on a green shirt and is not holding any guitars,not
p88,F,65,English,20,1,cats,item,on a turquoise dress and has blond hair,color
p88,F,65,English,21,2,apples,item,on a royal blue shirt and is holding two apples in his left hand,noun
p88,F,65,English,22,0,flowers,nothing,on a rust shirt,color
p88,F,65,English,23,3,carrots,item,on a cherry shirt,color
p88,F,65,English,24,2,bananas,nothing,on a red shirt and has blond hair,color
p88,F,65,English,25,3,daisies,item,on a light orange shirt and is holding two flowers,noun
p88,F,65,English,26,0,lollipops,item,on a blue shirt nd is holding two pieces of candy,noun
p88,F,65,English,27,3,bows,nothing,on a light yellow dress and does not have any bows in her hair,not
p88,F,65,English,28,0,cookies,item,a tray containing two cookies,noun
p88,F,65,English,29,0,crayons,item,on a red shirt nd has two blue crayons on her desk,noun
p88,F,65,English,30,1,cars,item,on a green shirt and has two red toy cars,noun
p88,F,65,English,31,0,purses,item,on a purple blouse and is carrying two green bags embroidered in pink,noun
p88,F,65,English,32,3,balloons,item,on a green shirt and is holding two green ballons,noun
p89,F,65,English,1,3,scissors,item,two pair of scissors.,noun
p89,F,65,English,2,2,rainboots,item,a green dress.,color
p89,F,65,English,3,3,mittens,nothing,no mittens.,no
p89,F,65,English,4,2,guitars,item,two guitars.,noun
p89,F,65,English,5,1,apples,nothing,no apples.,no
p89,F,65,English,6,2,cats,nothing,no kittens.,no
p89,F,65,English,7,0,daisies,item,two daisy flowers.,noun
p89,F,65,English,8,3,buckets,nothing,no buckets.,no
p89,F,65,English,9,2,fish,item,two fish.,noun
p89,F,65,English,10,0,carrots,nothing,a pink hair band.,color
p89,F,65,English,11,3,umbrellas,nothing,no umbrellas.,no
p89,F,65,English,12,1,shovels,nothing,no shovels,no
p89,F,65,English,13,1,ice cream cones,item,two ice cream cones.,noun
p89,F,65,English,14,3,crayons,nothing,no blue crayons.,no
p89,F,65,English,15,0,bananas,item,two bananas.,noun
p89,F,65,English,16,0,forks,nothing,black hair.,color
p89,F,65,English,17,2,kites,nothing,no kites.,no
p89,F,65,English,18,3,cars,item,two red cars.,noun
p89,F,65,English,19,0,presents,item,two gifts.,noun
p89,F,65,English,20,0,cakes,nothing,black hair and a purple shirt. ,color
p89,F,65,English,21,1,plants,nothing,no plants.,no
p89,F,65,English,22,0,flowers,nothing,an orange colored hair band and blouse. ,color
p89,F,65,English,23,2,cookies,nothing,no cookies.,no
p89,F,65,English,24,2,bows,nothing,no hair bows.,no
p89,F,65,English,25,0,keys,item,two keys on a ring.,noun
p89,F,65,English,26,3,donuts,item,two pink frosted donuts.,noun
