"","subid","gender","age","language","trial.num","context.condition","item","trial.type","response","coding"
"8373",370,"F",65,"English",21,1,"pencils","nothing","no crayons.","no"
"8374",370,"F",65,"English",22,2,"cars","nothing","no toy cars.","no"
"8375",370,"F",65,"English",23,1,"guitars","item","two guitars.","noun"
"8376",370,"F",65,"English",24,0,"donuts","nothing","nothing on her desk.","nothing"
"8377",370,"F",65,"English",25,2,"daisies","item","two daisies.","noun"
"8378",370,"F",65,"English",26,2,"phones","item","two mobile phones.","noun"
"8379",370,"F",65,"English",27,1,"umbrellas","item","two unbrellas.","noun"
"8380",370,"F",65,"English",28,0,"presents","nothing","nothing in her lap.","nothing"
"8381",370,"F",65,"English",29,1,"apples","item","two red apples.","noun"
"8382",370,"F",65,"English",30,2,"kites","item","two colorful kites.","noun"
"8383",370,"F",65,"English",31,3,"keys","nothing","no keys.","no"
"8384",370,"F",65,"English",32,0,"rainboots","item","light blue and yellow boots.","noun"
"8385",371,"F",45,"English",1,0,"bananas","item","TWO BANANAS","noun"
"8386",371,"F",45,"English",2,2,"buckets","item","two green buckets","noun"
"8387",371,"F",45,"English",3,2,"shovels","nothing","nothing to carry","nothing"
"8388",371,"F",45,"English",4,0,"forks","item","two forks.","noun"
"8389",371,"F",45,"English",5,2,"scissors","nothing","no scissors to use.","no"
"8390",371,"F",45,"English",6,3,"plants","item","two potted plants","noun"
"8391",371,"F",45,"English",7,1,"mittens","item","warm mittens to wear","noun"
"8392",371,"F",45,"English",8,3,"daisies","item","brought two daisies","noun"
"8393",371,"F",45,"English",9,3,"ice cream cones","item","two ice cream cones","noun"
"8394",371,"F",45,"English",10,3,"purses","nothing","nothing to carry","nothing"
"8395",371,"F",45,"English",11,1,"cats","nothing","blonde hair","body"
"8396",371,"F",45,"English",12,0,"keys","nothing","a smile on his face","other"
"8397",371,"F",45,"English",13,1,"donuts","nothing","nothing on her desk","nothing"
"8398",371,"F",45,"English",14,1,"crayons","item","two blue crayons","noun"
"8399",371,"F",45,"English",15,2,"lollipops","nothing","a blue shirt on","clothing"
"8400",371,"F",45,"English",16,3,"kites","nothing","no kite to fly","no"
"8401",371,"F",45,"English",17,2,"cakes","item","ten candles on two cakes","noun"
"8402",371,"F",45,"English",18,1,"pencils","nothing","an empty desk","empty"
"8403",371,"F",45,"English",19,1,"apples","item","two red apples","noun"
"8404",371,"F",45,"English",20,3,"cookies","item","his hands full","body"
"8405",371,"F",45,"English",21,0,"phones","item","two phones","noun"
"8406",371,"F",45,"English",22,0,"guitars","item","two acoustic guitars ","noun"
"8407",371,"F",45,"English",23,0,"balloons","nothing","wavy hair","body"
"8408",371,"F",45,"English",24,2,"carrots","item","gardening to do","other"
"8409",371,"F",45,"English",25,1,"bows","nothing","two pig tails in her hair","body"
"8410",371,"F",45,"English",26,0,"umbrellas","nothing","on a red shirt","clothing"
"8411",371,"F",45,"English",27,3,"fish","nothing","caught no fish","no"
"8412",371,"F",45,"English",28,2,"flowers","nothing","an empty basket","empty"
"8413",371,"F",45,"English",29,1,"dogs","item","two dogs","noun"
"8414",371,"F",45,"English",30,2,"cars","item","two red cars","noun"
"8415",371,"F",45,"English",31,3,"rainboots","nothing","no boots to wear","no"
"8416",371,"F",45,"English",32,0,"presents","nothing","her hands on her lap","body"
"8417",373,"M",45,"english",1,1,"fish","item","two fish","noun"
"8418",373,"M",45,"english",2,3,"carrots","nothing","no clue","other"
"8419",373,"M",45,"english",3,0,"lollipops","nothing","small fingers","body"
"8420",373,"M",45,"english",4,1,"rainboots","item","boots on","noun"
"8421",373,"M",45,"english",5,2,"forks","item","two forks","noun"
"8422",373,"M",45,"english",6,2,"buckets","item","green buckets","noun"
"8423",373,"M",45,"english",7,3,"cookies","item","multiple cookies","noun"
"8424",373,"M",45,"english",8,2,"pencils","item","sideways pencils","noun"
"8425",373,"M",45,"english",9,3,"donuts","item","glazed donuts","noun"
"8426",373,"M",45,"english",10,2,"plants","nothing","an empty table","empty"
"8427",373,"M",45,"english",11,2,"cakes","nothing","an empty table","empty"
"8428",373,"M",45,"english",12,1,"cars","item","red cars","noun"
"8429",373,"M",45,"english",13,0,"shovels","nothing","a yellow shirt","clothing"
"8430",373,"M",45,"english",14,0,"flowers","nothing","big boobs","body"
"8431",373,"M",45,"english",15,1,"balloons","nothing","lost her ballons","other"
"8432",373,"M",45,"english",16,1,"keys","nothing","sweaty palms","body"
"8433",373,"M",45,"english",17,0,"purses","item","too many bags","noun"
"8434",373,"M",45,"english",18,2,"mittens","nothing","long arms","body"
"8435",373,"M",45,"english",19,0,"kites","item","two kites","noun"
"8436",373,"M",45,"english",20,2,"umbrellas","nothing","time for a hug","other"
"8437",373,"M",45,"english",21,3,"scissors","nothing","no will left","other"
"8438",373,"M",45,"english",22,0,"apples","item","jonathan apples","noun"
"8439",373,"M",45,"english",23,0,"bananas","nothing","cheap shoes ","clothing"
"8440",373,"M",45,"english",24,3,"guitars","item","guitars for legs","noun"
"8441",373,"M",45,"english",25,2,"presents","item","a bomb on her lap","noun"
"8442",373,"M",45,"english",26,1,"crayons","item","two blue cigars","noun"
"8443",373,"M",45,"english",27,3,"phones","item","drug deals to make","other"
"8444",373,"M",45,"english",28,3,"bows","nothing","low self esteem","other"
"8445",373,"M",45,"english",29,1,"dogs","nothing","a green shirt","clothing"
"8446",373,"M",45,"english",30,3,"cats","nothing","a blue dress","clothing"
"8447",373,"M",45,"english",31,1,"daisies","nothing","sweaty armpits","other"
"8448",373,"M",45,"english",32,0,"ice cream cones","item","diabetes","other"
"8449",374,"F",35,"English",1,3,"carrots","item","the shovel","othernoun"
"8450",374,"F",35,"English",2,2,"forks","item","two forks","noun"
"8451",374,"F",35,"English",3,1,"fish","nothing","nothing in her hands","nothing"
"8452",374,"F",35,"English",4,3,"mittens","item","blue mittens","noun"
"8453",374,"F",35,"English",5,1,"scissors","item","two scissors","noun"
"8454",374,"F",35,"English",6,3,"cookies","nothing","an empty tray","empty"
"8455",374,"F",35,"English",7,3,"lollipops","item","two lollipops","noun"
"8456",374,"F",35,"English",8,2,"plants","item","two plants","noun"
"8457",374,"F",35,"English",9,0,"keys","nothing","empty hands","empty"
"8458",374,"F",35,"English",10,3,"kites","item","two kites","noun"
"8459",374,"F",35,"English",11,2,"bananas","nothing","empty hands","empty"
"8460",374,"F",35,"English",12,0,"apples","nothing","empty hands","empty"
"8461",374,"F",35,"English",13,2,"balloons","item","two balloons","noun"
"8462",374,"F",35,"English",14,0,"daisies","item","two flowers","noun"
"8463",374,"F",35,"English",15,0,"flowers","item","two flowers in her basket","noun"
"8464",374,"F",35,"English",16,0,"phones","nothing","empty hands","empty"
"8465",374,"F",35,"English",17,1,"guitars","item","two guitars","noun"
"8466",374,"F",35,"English",18,3,"crayons","nothing","an empty desk","empty"
"8467",374,"F",35,"English",19,2,"ice cream cones","nothing","empty hands","empty"
"8468",374,"F",35,"English",20,2,"rainboots","item","blue boots","noun"
"8469",374,"F",35,"English",21,2,"dogs","nothing","nothing next to him","nothing"
"8470",374,"F",35,"English",22,1,"cakes","nothing","an empty table","empty"
"8471",374,"F",35,"English",23,0,"cars","nothing","nothing near her","nothing"
"8472",374,"F",35,"English",24,3,"cats","nothing","nothing next to her","nothing"
"8473",374,"F",35,"English",25,1,"pencils","nothing","an empty desk","empty"
"8474",374,"F",35,"English",26,3,"shovels","nothing","empty hands","empty"
"8475",374,"F",35,"English",27,0,"umbrellas","item","two umbrellas","noun"
"8476",374,"F",35,"English",28,1,"presents","nothing","nothing on her lap","nothing"
"8477",374,"F",35,"English",29,1,"bows","item","two bows in her hair","noun"
"8478",374,"F",35,"English",30,0,"buckets","item","two green pails ","noun"
"8479",374,"F",35,"English",31,2,"purses","nothing","empty hands","empty"
"8480",374,"F",35,"English",32,1,"donuts","item","two doughnuts on her table","noun"
"8481",375,"F",45,"English",1,3,"forks","nothing","no forks","no"
"8482",375,"F",45,"English",2,0,"ice cream cones","item","two ice cream cones","noun"
"8483",375,"F",45,"English",3,3,"fish","item","two fish","noun"
"8484",375,"F",45,"English",4,3,"daisies","nothing","no flowers","no"
"8485",375,"F",45,"English",5,0,"cakes","nothing","no silverware","no"
"8486",375,"F",45,"English",6,1,"cars","nothing","no cars","no"
"8487",375,"F",45,"English",7,1,"apples","nothing","no apples","no"
"8488",375,"F",45,"English",8,3,"umbrellas","item","two umbrellas","noun"
"8489",375,"F",45,"English",9,0,"flowers","item","two flowers","noun"
"8490",375,"F",45,"English",10,2,"plants","nothing","no plants","no"
"8491",375,"F",45,"English",11,1,"bananas","item","two bananas","noun"
"8492",375,"F",45,"English",12,3,"presents","nothing","no gifts","no"
"8493",375,"F",45,"English",13,1,"cats","item","two cats","noun"
"8494",375,"F",45,"English",14,2,"balloons","item","two balloons","noun"
"8495",375,"F",45,"English",15,1,"bows","item","pink hair bows","noun"
"8496",375,"F",45,"English",16,2,"phones","nothing","no cell phones","no"
"8497",375,"F",45,"English",17,2,"carrots","nothing","no carrots","no"
"8498",375,"F",45,"English",18,1,"pencils","nothing","no pencils","no"
"8499",375,"F",45,"English",19,0,"scissors","nothing","a green shirt","clothing"
"8500",375,"F",45,"English",20,0,"purses","item","two purses","noun"
"8501",375,"F",45,"English",21,2,"donuts","nothing","no donuts","no"
"8502",375,"F",45,"English",22,3,"shovels","item","two shovels","noun"
"8503",375,"F",45,"English",23,0,"cookies","nothing","an empty tray","empty"
"8504",375,"F",45,"English",24,2,"lollipops","item","two lollipops","noun"
"8505",375,"F",45,"English",25,0,"keys","nothing","a red shirt","clothing"
"8506",375,"F",45,"English",26,1,"crayons","item","two crayons","noun"
"8507",375,"F",45,"English",27,2,"dogs","item","two dogs","noun"
"8508",375,"F",45,"English",28,1,"buckets","nothing","no pails","no"
"8509",375,"F",45,"English",29,3,"guitars","nothing","no guitars","no"
"8510",375,"F",45,"English",30,3,"mittens","item","blue mittens","noun"
"8511",375,"F",45,"English",31,0,"rainboots","item","blue boots","noun"
"8512",375,"F",45,"English",32,2,"kites","item","two kites","noun"
"8513",376,"F",45,"English",1,3,"umbrellas","item","two umbrellas","noun"
"8514",376,"F",45,"English",2,2,"bows","nothing","a yellow dress on","clothing"
"8515",376,"F",45,"English",3,3,"shovels","item","two shovels","noun"
"8516",376,"F",45,"English",4,3,"cookies","item","some cookies","noun"
"8517",376,"F",45,"English",5,1,"balloons","nothing","a green shirt on","clothing"
"8518",376,"F",45,"English",6,2,"pencils","item","two pencils","noun"
"8519",376,"F",45,"English",7,2,"bananas","item","two bananas","noun"
"8520",376,"F",45,"English",8,1,"lollipops","item","two lollipops","noun"
"8521",376,"F",45,"English",9,2,"ice cream cones","nothing","an orange shirt on","clothing"
"8522",376,"F",45,"English",10,1,"forks","nothing","a blue shirt on","clothing"
"8523",376,"F",45,"English",11,1,"plants","item","two plants","noun"
"8524",376,"F",45,"English",12,0,"fish","item","two fish","noun"
"8525",376,"F",45,"English",13,0,"kites","item","two kites","noun"
"8526",376,"F",45,"English",14,2,"donuts","nothing","a purple shirt on","clothing"
"8527",376,"F",45,"English",15,3,"rainboots","nothing","no shoes on","no"
"8528",376,"F",45,"English",16,3,"apples","nothing","a blue shirt on","clothing"
"8529",376,"F",45,"English",17,0,"daisies","nothing","an orange shirt on","clothing"
"8530",376,"F",45,"English",18,2,"keys","item","two keys in his hand","noun"
"8531",376,"F",45,"English",19,1,"buckets","nothing","a pink dress on","clothing"
"8532",376,"F",45,"English",20,3,"presents","nothing","a yellow shirt on","clothing"
"8533",376,"F",45,"English",21,1,"flowers","item","two plants in her basket","noun"
"8534",376,"F",45,"English",22,2,"cars","item","two red cars","noun"
"8535",376,"F",45,"English",23,3,"cakes","nothing","a purple shirt on","clothing"
"8536",376,"F",45,"English",24,1,"cats","item","two gray cats","noun"
"8537",376,"F",45,"English",25,0,"crayons","nothing","a red shirt on","clothing"
"8538",376,"F",45,"English",26,0,"guitars","nothing","a green shirt on","clothing"
"8539",376,"F",45,"English",27,0,"carrots","item","two carrots","noun"
"8540",376,"F",45,"English",28,0,"purses","nothing","blond hair","body"
"8541",376,"F",45,"English",29,0,"scissors","item","two pairs of scissors","noun"
"8542",376,"F",45,"English",30,1,"dogs","nothing","a green shirt on","clothing"
"8543",376,"F",45,"English",31,2,"mittens","nothing","a purple dress on","clothing"
"8544",376,"F",45,"English",32,3,"phones","item","brown hair","body"
"8545",378,"M",35,"english",1,0,"mittens","item","mittens on.","noun"
"8546",378,"M",35,"english",2,1,"cookies","item","2 cookies.","noun"
"8547",378,"M",35,"english",3,0,"kites","item","2 kites.","noun"
"8548",378,"M",35,"english",4,1,"bananas","nothing","2 bananas.","noun"
"8549",378,"M",35,"english",5,3,"carrots","item","2 carrots.","noun"
"8550",378,"M",35,"english",6,0,"fish","item","2 fiish.","noun"
"8551",378,"M",35,"english",7,3,"umbrellas","item","2 umbrellas.","noun"
"8552",378,"M",35,"english",8,3,"presents","item","2 gifts.","noun"
"8553",378,"M",35,"english",9,3,"flowers","nothing","an empty basket.","empty"
"8554",378,"M",35,"english",10,2,"dogs","nothing","no dogs.","no"
"8555",378,"M",35,"english",11,2,"pencils","nothing","no pencils.","no"
"8556",378,"M",35,"english",12,1,"scissors","item","2 scissors.","noun"
"8557",378,"M",35,"english",13,1,"phones","nothing","no phone.","no"
"8558",378,"M",35,"english",14,2,"keys","nothing","no keys.","no"
"8559",378,"M",35,"english",15,3,"daisies","nothing","no flowers.","no"
"8560",378,"M",35,"english",16,1,"lollipops","nothing","no candy.","no"
"8561",378,"M",35,"english",17,1,"cakes","nothing","no cake.","no"
"8562",378,"M",35,"english",18,3,"plants","nothing","no plants.","no"
"8563",378,"M",35,"english",19,2,"crayons","item","crayons.","noun"
"8564",378,"M",35,"english",20,3,"rainboots","item","has goolashes.","noun"
"8565",378,"M",35,"english",21,2,"apples","item","2 apples.","noun"
"8566",378,"M",35,"english",22,0,"shovels","nothing","a yellow shirt.","clothing"
"8567",378,"M",35,"english",23,1,"cats","item","2 cats.","noun"
"8568",378,"M",35,"english",24,1,"ice cream cones","item","ice cream.","noun"
"8569",378,"M",35,"english",25,0,"purses","item","has bags.","noun"
"8570",378,"M",35,"english",26,0,"balloons","nothing","a green shirt.","clothing"
"8571",378,"M",35,"english",27,2,"forks","item","forks.","noun"
"8572",378,"M",35,"english",28,0,"guitars","nothing","a green shirt.","clothing"
"8573",378,"M",35,"english",29,3,"cars","nothing","no cars.","no"
"8574",378,"M",35,"english",30,0,"donuts","nothing","a purple shirt.","clothing"
"8575",378,"M",35,"english",31,2,"buckets","item","buckets.","noun"
"8576",378,"M",35,"english",32,2,"bows","nothing","no ribbons.","no"
"8577",379,"M",25,"English",1,2,"pencils","nothing","no pencils","no"
"8578",379,"M",25,"English",2,0,"guitars","item","two guitars","noun"
"8579",379,"M",25,"English",3,3,"carrots","nothing","no carrots","no"
"8580",379,"M",25,"English",4,1,"keys","nothing","no keys","no"
